,k1,k2,kdam,phi,Sh,D0,N0,H0
0,2e-05,0.4893025085937968,1.5378115046575917e-08,1.8371816231983645e-08,1.4520115377002001e+20,68032.5814965839,20000000.0,56.211603410799505
