,k1,k2,kdam,phi,Sh,D0,N0,H0
0,3.816278288301176e-06,0.42092149470088047,0.1375789754285986,3.6314987677349253e-07,0.002048787001840557,2330.774461155766,9300635.253971832,314.14635408727673
